"idx","session","sess","cond","block","trial","trial_within_block","rt","action","outcome","score","reversal","choice","opt_act","opt"
8,"m1","Month 1","Negative",2,84,14,0.217,0,0,170,0,1,0,0
8,"m1","Month 1","Negative",2,85,15,0.3,0,0,170,0,1,0,0
8,"m1","Month 1","Negative",2,86,16,0.384,1,0,170,0,0,0,1
8,"m1","Month 1","Negative",2,87,17,0.416,1,1,170,0,0,0,1
8,"m1","Month 1","Negative",2,88,18,0.35,1,1,170,0,0,0,1
8,"m1","Month 1","Negative",2,89,19,0.4,1,1,170,0,0,0,1
8,"m1","Month 1","Negative",2,90,20,0.283,1,1,170,0,0,0,1
8,"m1","Month 1","Negative",2,91,21,0.25,1,1,170,0,0,0,1
8,"m1","Month 1","Negative",2,92,22,0.366,1,1,170,0,0,0,1
8,"m1","Month 1","Negative",2,93,23,0.417,1,1,170,0,0,0,1
8,"m1","Month 1","Negative",2,94,24,0.4,1,1,170,1,0,0,1
8,"m1","Month 1","Negative",2,95,25,0.367,1,1,170,0,0,1,0
8,"m1","Month 1","Negative",2,96,26,0.35,1,0,170,0,0,1,0
8,"m1","Month 1","Negative",2,97,27,0.55,1,0,170,0,0,1,0
8,"m1","Month 1","Negative",2,98,28,0.383,0,1,170,0,1,1,1
8,"m1","Month 1","Negative",2,99,29,0.4,0,1,170,0,1,1,1
8,"m1","Month 1","Negative",2,100,30,0.316,0,1,170,0,1,1,1
8,"m1","Month 1","Negative",2,101,31,0.084,0,1,170,0,1,1,1
8,"m1","Month 1","Negative",2,102,32,0.25,0,1,170,0,1,1,1
8,"m1","Month 1","Negative",2,103,33,0.066,0,1,170,0,1,1,1
8,"m1","Month 1","Negative",2,104,34,0.067,0,0,170,0,1,1,1
8,"m1","Month 1","Negative",2,105,35,0.366,0,1,170,0,1,1,1
8,"m2","Month 2","Mixed",3,1,1,0.8,0,0,310,0,1,1,1
8,"m2","Month 2","Mixed",3,2,2,0.317,0,0,310,0,1,1,1
8,"m2","Month 2","Mixed",3,3,3,0.067,1,0,310,0,0,1,0
8,"m2","Month 2","Mixed",3,4,4,0.167,1,0,310,0,0,1,0
8,"m2","Month 2","Mixed",3,5,5,0.067,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,6,6,0.417,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,7,7,0.3,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,8,8,0.2,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,9,9,0.049,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,10,10,0.5,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,11,11,0.433,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,12,12,0.433,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,13,13,0.283,0,1,310,1,1,1,1
8,"m2","Month 2","Mixed",3,14,14,0.3,0,1,310,0,1,0,0
8,"m2","Month 2","Mixed",3,15,15,0.184,0,0,310,0,1,0,0
8,"m2","Month 2","Mixed",3,16,16,0.284,0,0,310,0,1,0,0
8,"m2","Month 2","Mixed",3,17,17,0.233,1,1,310,0,0,0,1
8,"m2","Month 2","Mixed",3,18,18,0.201,1,1,310,0,0,0,1
8,"m2","Month 2","Mixed",3,19,19,0.366,1,1,310,0,0,0,1
8,"m2","Month 2","Mixed",3,20,20,0.299,1,1,310,0,0,0,1
8,"m2","Month 2","Mixed",3,21,21,0.033,1,1,310,0,0,0,1
8,"m2","Month 2","Mixed",3,22,22,0.133,1,1,310,0,0,0,1
8,"m2","Month 2","Mixed",3,23,23,0.116,1,1,310,0,0,0,1
8,"m2","Month 2","Mixed",3,24,24,0.184,1,1,310,0,0,0,1
8,"m2","Month 2","Mixed",3,25,25,0.583,1,1,310,1,0,0,1
8,"m2","Month 2","Mixed",3,26,26,0.516,1,0,310,0,0,1,0
8,"m2","Month 2","Mixed",3,27,27,0.183,1,1,310,0,0,1,0
8,"m2","Month 2","Mixed",3,28,28,0.316,1,0,310,0,0,1,0
8,"m2","Month 2","Mixed",3,29,29,0.216,1,0,310,0,0,1,0
8,"m2","Month 2","Mixed",3,30,30,0.3,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,31,31,0.033,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,32,32,0.167,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,33,33,0.516,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,34,34,0.333,0,1,310,0,1,1,1
8,"m2","Month 2","Mixed",3,35,35,0.333,0,1,310,0,1,1,1
8,"m2","Month 2","Positive",2,36,1,0.983,0,0,140,0,1,0,0
8,"m2","Month 2","Positive",2,37,2,0.6,0,0,140,0,1,0,0
8,"m2","Month 2","Positive",2,38,3,0.083,1,1,140,0,0,0,1
8,"m2","Month 2","Positive",2,39,4,0.3,1,1,140,0,0,0,1
8,"m2","Month 2","Positive",2,40,5,2.15,1,1,140,0,0,0,1
8,"m2","Month 2","Positive",2,41,6,0.517,1,1,140,0,0,0,1
8,"m2","Month 2","Positive",2,42,7,0.317,1,1,140,0,0,0,1
8,"m2","Month 2","Positive",2,43,8,0.35,1,0,140,0,0,0,1
8,"m2","Month 2","Positive",2,44,9,0.3,1,1,140,0,0,0,1
8,"m2","Month 2","Positive",2,45,10,0.567,1,0,140,0,0,0,1
8,"m2","Month 2","Positive",2,46,11,0.484,1,0,140,0,0,0,1
8,"m2","Month 2","Positive",2,47,12,0.016,0,0,140,0,1,0,0
8,"m2","Month 2","Positive",2,48,13,0.367,0,0,140,1,1,0,0
8,"m2","Month 2","Positive",2,49,14,0.316,1,0,140,0,0,1,0
8,"m2","Month 2","Positive",2,50,15,0.466,1,0,140,0,0,1,0
8,"m2","Month 2","Positive",2,51,16,0.433,0,1,140,0,1,1,1
8,"m2","Month 2","Positive",2,52,17,0.416,0,0,140,0,1,1,1
8,"m2","Month 2","Positive",2,53,18,0.434,0,1,140,0,1,1,1
8,"m2","Month 2","Positive",2,54,19,0.367,0,1,140,0,1,1,1
8,"m2","Month 2","Positive",2,55,20,0.317,0,1,140,0,1,1,1
8,"m2","Month 2","Positive",2,56,21,0.267,0,0,140,0,1,1,1
8,"m2","Month 2","Positive",2,57,22,0.284,0,1,140,0,1,1,1
8,"m2","Month 2","Positive",2,58,23,0.133,0,1,140,0,1,1,1
8,"m2","Month 2","Positive",2,59,24,0.234,0,1,140,0,1,1,1
8,"m2","Month 2","Positive",2,60,25,0.633,0,0,140,1,1,1,1
8,"m2","Month 2","Positive",2,61,26,0.334,0,0,140,0,1,0,0
8,"m2","Month 2","Positive",2,62,27,0.05,1,1,140,0,0,0,1
8,"m2","Month 2","Positive",2,63,28,0.25,1,0,140,0,0,0,1
8,"m2","Month 2","Positive",2,64,29,0.133,1,1,140,0,0,0,1
8,"m2","Month 2","Positive",2,65,30,0.267,1,1,140,0,0,0,1
8,"m2","Month 2","Positive",2,66,31,0.116,1,0,140,0,0,0,1
8,"m2","Month 2","Positive",2,67,32,0.317,1,0,140,0,0,0,1
8,"m2","Month 2","Positive",2,68,33,0.217,0,0,140,0,1,0,0
8,"m2","Month 2","Positive",2,69,34,0.283,0,0,140,0,1,0,0
8,"m2","Month 2","Positive",2,70,35,0.234,1,1,140,0,0,0,1
8,"m2","Month 2","Negative",1,71,1,1.5,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,72,2,0.651,0,0,-30,0,1,1,1
8,"m2","Month 2","Negative",1,73,3,0.9,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,74,4,0.251,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,75,5,0.283,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,76,6,0.217,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,77,7,0.116,0,0,-30,0,1,1,1
8,"m2","Month 2","Negative",1,78,8,0.616,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,79,9,0.401,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,80,10,0.317,0,0,-30,0,1,1,1
8,"m2","Month 2","Negative",1,81,11,0.534,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,82,12,0.433,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,83,13,0.383,0,1,-30,1,1,1,1
8,"m2","Month 2","Negative",1,84,14,0.367,0,0,-30,0,1,0,0
8,"m2","Month 2","Negative",1,85,15,0.517,0,0,-30,0,1,0,0
8,"m2","Month 2","Negative",1,86,16,0.284,1,1,-30,0,0,0,1
8,"m2","Month 2","Negative",1,87,17,0.5,1,1,-30,0,0,0,1
8,"m2","Month 2","Negative",1,88,18,0.317,1,1,-30,0,0,0,1
8,"m2","Month 2","Negative",1,89,19,0.25,1,1,-30,0,0,0,1
8,"m2","Month 2","Negative",1,90,20,0.3,1,1,-30,0,0,0,1
8,"m2","Month 2","Negative",1,91,21,0.3,1,0,-30,0,0,0,1
8,"m2","Month 2","Negative",1,92,22,0.499,1,1,-30,0,0,0,1
8,"m2","Month 2","Negative",1,93,23,0.333,1,0,-30,0,0,0,1
8,"m2","Month 2","Negative",1,94,24,0.383,1,1,-30,0,0,0,1
8,"m2","Month 2","Negative",1,95,25,0.433,1,1,-30,1,0,0,1
8,"m2","Month 2","Negative",1,96,26,0.45,1,0,-30,0,0,1,0
8,"m2","Month 2","Negative",1,97,27,0.566,1,1,-30,0,0,1,0
8,"m2","Month 2","Negative",1,98,28,0.566,1,0,-30,0,0,1,0
8,"m2","Month 2","Negative",1,99,29,0.6,1,0,-30,0,0,1,0
8,"m2","Month 2","Negative",1,100,30,0.233,0,0,-30,0,1,1,1
8,"m2","Month 2","Negative",1,101,31,0.317,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,102,32,0.316,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,103,33,0.266,0,1,-30,0,1,1,1
8,"m2","Month 2","Negative",1,104,34,0.083,0,0,-30,0,1,1,1
8,"m2","Month 2","Negative",1,105,35,0.317,0,0,-30,0,1,1,1
8,"m3","Month 3","Mixed",3,1,1,1.6447,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,2,2,0.656000000000002,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,3,3,0.906399999999994,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,4,4,0.879699999999993,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,5,5,0.374099999999991,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,6,6,0.4023,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,7,7,0.690500000000014,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,8,8,0.593800000000009,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,9,9,0.469300000000018,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,10,10,0.997999999999962,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,11,11,0.580499999999986,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,12,12,0.65800000000003,0,1,450,1,1,1,1
8,"m3","Month 3","Mixed",3,13,13,0.624199999999981,0,1,450,0,1,0,0
8,"m3","Month 3","Mixed",3,14,14,0.625200000000021,0,0,450,0,1,0,0
8,"m3","Month 3","Mixed",3,15,15,0.717799999999997,0,0,450,0,1,0,0
8,"m3","Month 3","Mixed",3,16,16,0.500499999999988,1,1,450,0,0,0,1
8,"m3","Month 3","Mixed",3,17,17,0.626799999999946,1,1,450,0,0,0,1
8,"m3","Month 3","Mixed",3,18,18,0.750500000000002,1,1,450,0,0,0,1
8,"m3","Month 3","Mixed",3,19,19,0.530300000000025,1,1,450,0,0,0,1
8,"m3","Month 3","Mixed",3,20,20,0.784699999999987,1,1,450,0,0,0,1
8,"m3","Month 3","Mixed",3,21,21,0.625700000000023,1,1,450,0,0,0,1
8,"m3","Month 3","Mixed",3,22,22,0.716600000000014,1,1,450,0,0,0,1
8,"m3","Month 3","Mixed",3,23,23,0.781899999999993,1,0,450,0,0,0,1
8,"m3","Month 3","Mixed",3,24,24,0.719199999999987,1,1,450,1,0,0,1
8,"m3","Month 3","Mixed",3,25,25,0.968600000000023,1,0,450,0,0,1,0
8,"m3","Month 3","Mixed",3,26,26,1.24980000000002,1,1,450,0,0,1,0
8,"m3","Month 3","Mixed",3,27,27,0.811800000000005,1,1,450,0,0,1,0
8,"m3","Month 3","Mixed",3,28,28,0.561500000000137,1,0,450,0,0,1,0
8,"m3","Month 3","Mixed",3,29,29,0.655600000000078,1,0,450,0,0,1,0
8,"m3","Month 3","Mixed",3,30,30,3.0111,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,31,31,1.03219999999988,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,32,32,0.878899999999987,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,33,33,0.812899999999843,0,0,450,0,1,1,1
8,"m3","Month 3","Mixed",3,34,34,0.946500000000043,0,1,450,0,1,1,1
8,"m3","Month 3","Mixed",3,35,35,0.73369999999997,0,1,450,0,1,1,1
8,"m3","Month 3","Positive",1,36,1,1.62830000000001,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,37,2,0.563399999999998,0,0,340,0,1,1,1
8,"m3","Month 3","Positive",1,38,3,0.888799999999989,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,39,4,0.720999999999997,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,40,5,0.529099999999985,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,41,6,0.530599999999986,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,42,7,0.562900000000013,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,43,8,0.532500000000027,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,44,9,0.844499999999982,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,45,10,0.810199999999952,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,46,11,0.813299999999998,0,0,340,0,1,1,1
8,"m3","Month 3","Positive",1,47,12,0.872599999999991,0,1,340,1,1,1,1
8,"m3","Month 3","Positive",1,48,13,0.751499999999993,0,0,340,0,1,0,0
8,"m3","Month 3","Positive",1,49,14,0.688200000000023,0,0,340,0,1,0,0
8,"m3","Month 3","Positive",1,50,15,0.56069999999994,1,1,340,0,0,0,1
8,"m3","Month 3","Positive",1,51,16,0.890999999999977,1,1,340,0,0,0,1
8,"m3","Month 3","Positive",1,52,17,0.873500000000021,1,0,340,0,0,0,1
8,"m3","Month 3","Positive",1,53,18,0.719400000000007,1,1,340,0,0,0,1
8,"m3","Month 3","Positive",1,54,19,0.688200000000009,1,1,340,0,0,0,1
8,"m3","Month 3","Positive",1,55,20,0.721399999999974,1,1,340,0,0,0,1
8,"m3","Month 3","Positive",1,56,21,0.656600000000012,1,0,340,0,0,0,1
8,"m3","Month 3","Positive",1,57,22,0.781400000000019,1,1,340,0,0,0,1
8,"m3","Month 3","Positive",1,58,23,0.655500000000004,1,1,340,0,0,0,1
8,"m3","Month 3","Positive",1,59,24,0.752400000000023,1,1,340,1,0,0,1
8,"m3","Month 3","Positive",1,60,25,0.686400000000106,1,0,340,0,0,1,0
8,"m3","Month 3","Positive",1,61,26,0.687599999999918,1,1,340,0,0,1,0
8,"m3","Month 3","Positive",1,62,27,0.782099999999986,1,0,340,0,0,1,0
8,"m3","Month 3","Positive",1,63,28,0.688699999999841,1,0,340,0,0,1,0
8,"m3","Month 3","Positive",1,64,29,0.833800000000053,1,0,340,0,0,1,0
8,"m3","Month 3","Positive",1,65,30,4.2270000000002,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,66,31,0.87469999999999,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,67,32,0.687300000000079,0,0,340,0,1,1,1
8,"m3","Month 3","Positive",1,68,33,0.499600000000015,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,69,34,0.656699999999915,0,1,340,0,1,1,1
8,"m3","Month 3","Positive",1,70,35,0.500299999999896,0,1,340,0,1,1,1
8,"m3","Month 3","Negative",2,71,1,3.3395,0,1,240,0,1,0,0
8,"m3","Month 3","Negative",2,72,2,0.7812,0,0,240,0,1,0,0
8,"m3","Month 3","Negative",2,73,3,1.3123,0,0,240,0,1,0,0
8,"m3","Month 3","Negative",2,74,4,0.62690000000001,1,0,240,0,0,0,1
8,"m3","Month 3","Negative",2,75,5,0.969500000000004,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,76,6,0.844200000000011,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,77,7,0.755200000000038,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,78,8,0.78009999999999,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,79,9,2.65530000000002,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,80,10,1.05830000000005,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,81,11,0.875700000000016,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,82,12,1.16090000000001,1,1,240,1,0,0,1
8,"m3","Month 3","Negative",2,83,13,1.56859999999993,1,0,240,0,0,1,0
8,"m3","Month 3","Negative",2,84,14,0.718599999999995,1,0,240,0,0,1,0
8,"m3","Month 3","Negative",2,85,15,0.752700000000019,0,1,240,0,1,1,1
8,"m3","Month 3","Negative",2,86,16,0.685500000000019,0,1,240,0,1,1,1
8,"m3","Month 3","Negative",2,87,17,0.875099999999989,0,1,240,0,1,1,1
8,"m3","Month 3","Negative",2,88,18,2.65819999999998,0,1,240,0,1,1,1
8,"m3","Month 3","Negative",2,89,19,0.967800000000025,0,1,240,0,1,1,1
8,"m3","Month 3","Negative",2,90,20,0.748900000000006,0,1,240,0,1,1,1
8,"m3","Month 3","Negative",2,91,21,0.719400000000022,0,1,240,0,1,1,1
8,"m3","Month 3","Negative",2,92,22,0.668699999999987,0,1,240,0,1,1,1
8,"m3","Month 3","Negative",2,93,23,0.720999999999975,0,1,240,0,1,1,1
8,"m3","Month 3","Negative",2,94,24,4.9751,0,1,240,1,1,1,1
8,"m3","Month 3","Negative",2,95,25,0.719399999999922,0,0,240,0,1,0,0
8,"m3","Month 3","Negative",2,96,26,1.28109999999998,0,0,240,0,1,0,0
8,"m3","Month 3","Negative",2,97,27,1.12489999999994,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,98,28,0.716800000000148,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,99,29,0.656099999999981,1,0,240,0,0,0,1
8,"m3","Month 3","Negative",2,100,30,1.1922999999999,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,101,31,0.719100000000026,1,0,240,0,0,0,1
8,"m3","Month 3","Negative",2,102,32,1.21989999999991,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,103,33,0.718400000000059,1,0,240,0,0,0,1
8,"m3","Month 3","Negative",2,104,34,0.968600000000009,1,1,240,0,0,0,1
8,"m3","Month 3","Negative",2,105,35,0.941399999999902,1,1,240,0,0,0,1
8,"m4","Month 4","Mixed",1,1,1,1.033,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,2,2,0.217,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,3,3,0.433,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,4,4,0.283,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,5,5,0.05,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,6,6,0.2,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,7,7,0.166,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,8,8,0.283,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,9,9,0.367,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,10,10,0.084,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,11,11,0.2,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,12,12,0.05,0,0,230,0,1,1,1
8,"m4","Month 4","Mixed",1,13,13,0.266,0,0,230,1,1,1,1
8,"m4","Month 4","Mixed",1,14,14,0.15,1,0,230,0,0,0,1
8,"m4","Month 4","Mixed",1,15,15,0.217,1,1,230,0,0,0,1
8,"m4","Month 4","Mixed",1,16,16,0.217,1,1,230,0,0,0,1
8,"m4","Month 4","Mixed",1,17,17,0.467,1,1,230,0,0,0,1
8,"m4","Month 4","Mixed",1,18,18,0.2,1,1,230,0,0,0,1
8,"m4","Month 4","Mixed",1,19,19,0.25,1,0,230,0,0,0,1
8,"m4","Month 4","Mixed",1,20,20,0.117,1,0,230,0,0,0,1
8,"m4","Month 4","Mixed",1,21,21,0.367,0,0,230,0,1,0,0
8,"m4","Month 4","Mixed",1,22,22,0.266,0,0,230,0,1,0,0
8,"m4","Month 4","Mixed",1,23,23,0.533,1,1,230,0,0,0,1
8,"m4","Month 4","Mixed",1,24,24,0.117,1,1,230,0,0,0,1
8,"m4","Month 4","Mixed",1,25,25,0.267,1,0,230,1,0,0,1
8,"m4","Month 4","Mixed",1,26,26,0.25,1,1,230,0,0,1,0
8,"m4","Month 4","Mixed",1,27,27,0.251,1,0,230,0,0,1,0
8,"m4","Month 4","Mixed",1,28,28,0.35,1,0,230,0,0,1,0
8,"m4","Month 4","Mixed",1,29,29,0.317,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,30,30,0.267,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,31,31,0.05,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,32,32,0.417,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,33,33,0.167,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,34,34,0.183,0,1,230,0,1,1,1
8,"m4","Month 4","Mixed",1,35,35,0.283,0,0,230,0,1,1,1
8,"m4","Month 4","Positive",3,36,1,0.45,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,37,2,0.333,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,38,3,0.266,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,39,4,0.467,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,40,5,0.266,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,41,6,0.216,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,42,7,0.4,0,0,330,0,1,1,1
8,"m4","Month 4","Positive",3,43,8,0.299,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,44,9,0.234,0,0,330,0,1,1,1
8,"m4","Month 4","Positive",3,45,10,0.167,0,0,330,0,1,1,1
8,"m4","Month 4","Positive",3,46,11,0.401,1,0,330,0,0,1,0
8,"m4","Month 4","Positive",3,47,12,0.216,1,0,330,0,0,1,0
8,"m4","Month 4","Positive",3,48,13,0.033,0,1,330,1,1,1,1
8,"m4","Month 4","Positive",3,49,14,0.4,0,0,330,0,1,0,0
8,"m4","Month 4","Positive",3,50,15,0.066,0,1,330,0,1,0,0
8,"m4","Month 4","Positive",3,51,16,0.517,0,0,330,0,1,0,0
8,"m4","Month 4","Positive",3,52,17,0.183,0,0,330,0,1,0,0
8,"m4","Month 4","Positive",3,53,18,0.1,1,1,330,0,0,0,1
8,"m4","Month 4","Positive",3,54,19,0.266,1,0,330,0,0,0,1
8,"m4","Month 4","Positive",3,55,20,0.183,1,1,330,0,0,0,1
8,"m4","Month 4","Positive",3,56,21,0.3,1,1,330,0,0,0,1
8,"m4","Month 4","Positive",3,57,22,0.217,1,1,330,0,0,0,1
8,"m4","Month 4","Positive",3,58,23,0.233,1,1,330,0,0,0,1
8,"m4","Month 4","Positive",3,59,24,0.367,1,1,330,0,0,0,1
8,"m4","Month 4","Positive",3,60,25,0.117,1,1,330,1,0,0,1
8,"m4","Month 4","Positive",3,61,26,0.3,1,0,330,0,0,1,0
8,"m4","Month 4","Positive",3,62,27,0.233,1,0,330,0,0,1,0
8,"m4","Month 4","Positive",3,63,28,0.184,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,64,29,0.15,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,65,30,0.466,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,66,31,0.216,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,67,32,0.383,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,68,33,0.316,0,0,330,0,1,1,1
8,"m4","Month 4","Positive",3,69,34,0.183,0,1,330,0,1,1,1
8,"m4","Month 4","Positive",3,70,35,0.316,0,1,330,0,1,1,1
8,"m4","Month 4","Negative",2,71,1,0.484,0,0,100,0,1,0,0
8,"m4","Month 4","Negative",2,72,2,0.55,0,0,100,0,1,0,0
8,"m4","Month 4","Negative",2,73,3,0.266,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,74,4,0.433,1,0,100,0,0,0,1
8,"m4","Month 4","Negative",2,75,5,0.4,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,76,6,0.283,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,77,7,0.217,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,78,8,0.283,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,79,9,0.35,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,80,10,0.183,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,81,11,0.233,1,0,100,0,0,0,1
8,"m4","Month 4","Negative",2,82,12,0.883,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,83,13,0.333,1,1,100,1,0,0,1
8,"m4","Month 4","Negative",2,84,14,0.333,1,0,100,0,0,1,0
8,"m4","Month 4","Negative",2,85,15,0.301,1,1,100,0,0,1,0
8,"m4","Month 4","Negative",2,86,16,0.249,1,1,100,0,0,1,0
8,"m4","Month 4","Negative",2,87,17,0.417,1,0,100,0,0,1,0
8,"m4","Month 4","Negative",2,88,18,0.4,1,0,100,0,0,1,0
8,"m4","Month 4","Negative",2,89,19,0.35,0,1,100,0,1,1,1
8,"m4","Month 4","Negative",2,90,20,0.3,0,0,100,0,1,1,1
8,"m4","Month 4","Negative",2,91,21,0.217,0,1,100,0,1,1,1
8,"m4","Month 4","Negative",2,92,22,0.217,0,1,100,0,1,1,1
8,"m4","Month 4","Negative",2,93,23,0.15,0,1,100,0,1,1,1
8,"m4","Month 4","Negative",2,94,24,0.116,0,1,100,0,1,1,1
8,"m4","Month 4","Negative",2,95,25,0.017,0,1,100,1,1,1,1
8,"m4","Month 4","Negative",2,96,26,0.016,0,0,100,0,1,0,0
8,"m4","Month 4","Negative",2,97,27,0.2,0,1,100,0,1,0,0
8,"m4","Month 4","Negative",2,98,28,0.05,0,0,100,0,1,0,0
8,"m4","Month 4","Negative",2,99,29,0.217,0,0,100,0,1,0,0
8,"m4","Month 4","Negative",2,100,30,0.1,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,101,31,0.05,1,0,100,0,0,0,1
8,"m4","Month 4","Negative",2,102,32,0.25,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,103,33,0.333,1,1,100,0,0,0,1
8,"m4","Month 4","Negative",2,104,34,0.45,1,0,100,0,0,0,1
8,"m4","Month 4","Negative",2,105,35,0.233,1,1,100,0,0,0,1
8,"m5","Month 5","Mixed",1,1,1,0.567,0,1,310,0,1,1,1
8,"m5","Month 5","Mixed",1,2,2,0.3,0,1,310,0,1,1,1
8,"m5","Month 5","Mixed",1,3,3,0.517,0,1,310,0,1,1,1
8,"m5","Month 5","Mixed",1,4,4,0.25,0,1,310,0,1,1,1
8,"m5","Month 5","Mixed",1,5,5,0.133,0,1,310,0,1,1,1
8,"m5","Month 5","Mixed",1,6,6,0.317,0,0,310,0,1,1,1
