"panel","level","task","nt","stim","idx","trial","condition","Oz"
"A","trial","UG","DA","Pre-Stim",5,21,NA,-7.99765690347938
"A","trial","UG","DA","Pre-Stim",5,22,NA,-8.18036307562608
"A","trial","UG","DA","Pre-Stim",5,23,NA,-6.31622241970651
"A","trial","UG","DA","Pre-Stim",5,24,NA,-3.00847847002423
"A","trial","UG","DA","Pre-Stim",5,25,NA,-6.19361630631895
"A","trial","UG","DA","Pre-Stim",5,26,NA,-2.81439355033392
"A","trial","UG","DA","Pre-Stim",5,27,NA,-4.39853035292787
"A","trial","UG","DA","Pre-Stim",5,28,NA,-3.25511302760327
"A","trial","UG","DA","Pre-Stim",5,29,NA,-4.81501098421461
"A","trial","UG","DA","Pre-Stim",5,30,NA,-5.69297325981672
"A","trial","UG","5-HT","Post-Stim",5,1,NA,9.38093213846176
"A","trial","UG","5-HT","Post-Stim",5,2,NA,11.4794865409628
"A","trial","UG","5-HT","Post-Stim",5,3,NA,9.49279228708222
"A","trial","UG","5-HT","Post-Stim",5,4,NA,10.0825371194865
"A","trial","UG","5-HT","Post-Stim",5,5,NA,8.33329418509482
"A","trial","UG","5-HT","Post-Stim",5,6,NA,9.6061754782551
"A","trial","UG","5-HT","Post-Stim",5,7,NA,6.98434545164188
"A","trial","UG","5-HT","Post-Stim",5,8,NA,6.78162659306616
"A","trial","UG","5-HT","Post-Stim",5,9,NA,5.34960634577759
"A","trial","UG","5-HT","Post-Stim",5,10,NA,5.86208979093065
"A","trial","UG","5-HT","Post-Stim",5,11,NA,3.95885206369508
"A","trial","UG","5-HT","Post-Stim",5,12,NA,3.42722998820287
"A","trial","UG","5-HT","Post-Stim",5,13,NA,6.19484712399956
"A","trial","UG","5-HT","Post-Stim",5,14,NA,7.94685546194858
"A","trial","UG","5-HT","Post-Stim",5,15,NA,3.78791157394355
"A","trial","UG","5-HT","Post-Stim",5,16,NA,5.68871731862022
"A","trial","UG","5-HT","Post-Stim",5,17,NA,3.07139083152123
"A","trial","UG","5-HT","Post-Stim",5,18,NA,3.49699240186795
"A","trial","UG","5-HT","Post-Stim",5,19,NA,4.08509250908116
"A","trial","UG","5-HT","Post-Stim",5,20,NA,3.32596824356028
"A","trial","UG","5-HT","Post-Stim",5,21,NA,3.85640971678518
"A","trial","UG","5-HT","Post-Stim",5,22,NA,5.91851804029958
"A","trial","UG","5-HT","Post-Stim",5,23,NA,2.4136847432143
"A","trial","UG","5-HT","Post-Stim",5,24,NA,3.96723959258688
"A","trial","UG","5-HT","Post-Stim",5,25,NA,2.64040841937897
"A","trial","UG","5-HT","Post-Stim",5,26,NA,1.03937400412794
"A","trial","UG","5-HT","Post-Stim",5,27,NA,2.23399843819351
"A","trial","UG","5-HT","Post-Stim",5,28,NA,1.88785602246552
"A","trial","UG","5-HT","Post-Stim",5,29,NA,4.25386450355002
"A","trial","UG","5-HT","Post-Stim",5,30,NA,1.74918863337128
"A","trial","UG","DA","Post-Stim",5,1,NA,10.3425580035457
"A","trial","UG","DA","Post-Stim",5,2,NA,9.26704224634565
"A","trial","UG","DA","Post-Stim",5,3,NA,7.68954103607229
"A","trial","UG","DA","Post-Stim",5,4,NA,7.26560878261641
"A","trial","UG","DA","Post-Stim",5,5,NA,8.89978825160707
"A","trial","UG","DA","Post-Stim",5,6,NA,9.01280528361149
"A","trial","UG","DA","Post-Stim",5,7,NA,5.40336347482487
"A","trial","UG","DA","Post-Stim",5,8,NA,3.23844135035647
"A","trial","UG","DA","Post-Stim",5,9,NA,4.53012184969823
"A","trial","UG","DA","Post-Stim",5,10,NA,0.198905552135678
"A","trial","UG","DA","Post-Stim",5,11,NA,6.40039280050934
"A","trial","UG","DA","Post-Stim",5,12,NA,3.79389047621146
"A","trial","UG","DA","Post-Stim",5,13,NA,-0.894351854537952
"A","trial","UG","DA","Post-Stim",5,14,NA,2.2036353122123
"A","trial","UG","DA","Post-Stim",5,15,NA,2.97526842095375
"A","trial","UG","DA","Post-Stim",5,16,NA,2.99767076317852
"A","trial","UG","DA","Post-Stim",5,17,NA,-0.566888688330807
"A","trial","UG","DA","Post-Stim",5,18,NA,2.05839766708672
"A","trial","UG","DA","Post-Stim",5,19,NA,3.80802924706716
"A","trial","UG","DA","Post-Stim",5,20,NA,4.94057450179833
"A","trial","UG","DA","Post-Stim",5,21,NA,3.65800871609457
"A","trial","UG","DA","Post-Stim",5,22,NA,3.16483502652229
"A","trial","UG","DA","Post-Stim",5,23,NA,-0.592593669888038
"A","trial","UG","DA","Post-Stim",5,24,NA,6.51142274998823
"A","trial","UG","DA","Post-Stim",5,25,NA,2.39190746519107
"A","trial","UG","DA","Post-Stim",5,26,NA,1.71162189698064
"A","trial","UG","DA","Post-Stim",5,27,NA,-0.222253758500814
"A","trial","UG","DA","Post-Stim",5,28,NA,0.713925753242633
"A","trial","UG","DA","Post-Stim",5,29,NA,-0.927363576877086
"A","trial","UG","DA","Post-Stim",5,30,NA,2.2911886014772
"A","trial","UG","5-HT","Pre-Stim",6,1,NA,5.4812799233881
"A","trial","UG","5-HT","Pre-Stim",6,2,NA,4.54929848751087
"A","trial","UG","5-HT","Pre-Stim",6,3,NA,4.94036582022379
"A","trial","UG","5-HT","Pre-Stim",6,4,NA,6.59011027313772
"A","trial","UG","5-HT","Pre-Stim",6,5,NA,5.99452009666842
"A","trial","UG","5-HT","Pre-Stim",6,6,NA,6.10090314464066
"A","trial","UG","5-HT","Pre-Stim",6,7,NA,7.08607795174366
"A","trial","UG","5-HT","Pre-Stim",6,8,NA,5.65884409802229
"A","trial","UG","5-HT","Pre-Stim",6,9,NA,5.64483842353846
"A","trial","UG","5-HT","Pre-Stim",6,10,NA,5.89860206327727
"A","trial","UG","5-HT","Pre-Stim",6,11,NA,3.905261377357
"A","trial","UG","5-HT","Pre-Stim",6,12,NA,4.2518487937525
"A","trial","UG","5-HT","Pre-Stim",6,13,NA,6.30083001587562
"A","trial","UG","5-HT","Pre-Stim",6,14,NA,4.67331968868309
"A","trial","UG","5-HT","Pre-Stim",6,15,NA,6.04466447559204
"A","trial","UG","5-HT","Pre-Stim",6,16,NA,4.86217638757796
"A","trial","UG","5-HT","Pre-Stim",6,17,NA,7.06012137153782
"A","trial","UG","5-HT","Pre-Stim",6,18,NA,3.08071176495259
"A","trial","UG","5-HT","Pre-Stim",6,19,NA,6.3201504350344
"A","trial","UG","5-HT","Pre-Stim",6,20,NA,4.95516012342044
"A","trial","UG","5-HT","Pre-Stim",6,21,NA,5.89641469477436
"A","trial","UG","5-HT","Pre-Stim",6,22,NA,5.25484737383696
"A","trial","UG","5-HT","Pre-Stim",6,23,NA,6.5969039684854
"A","trial","UG","5-HT","Pre-Stim",6,24,NA,6.97511225623072
"A","trial","UG","5-HT","Pre-Stim",6,25,NA,3.85287662518923
"A","trial","UG","5-HT","Pre-Stim",6,26,NA,5.53130842695757
"A","trial","UG","5-HT","Pre-Stim",6,27,NA,5.84869887936038
"A","trial","UG","5-HT","Pre-Stim",6,28,NA,5.82626244675803
"A","trial","UG","5-HT","Pre-Stim",6,29,NA,4.05205041750668
"A","trial","UG","5-HT","Pre-Stim",6,30,NA,6.93206978249687
"A","trial","UG","DA","Pre-Stim",6,1,NA,-11.5940709919617
"A","trial","UG","DA","Pre-Stim",6,2,NA,-6.90486544434657
"A","trial","UG","DA","Pre-Stim",6,3,NA,-10.4321291911835
"A","trial","UG","DA","Pre-Stim",6,4,NA,-7.87479701630801
"A","trial","UG","DA","Pre-Stim",6,5,NA,-9.25438627425293
"A","trial","UG","DA","Pre-Stim",6,6,NA,-8.08238141541081
"A","trial","UG","DA","Pre-Stim",6,7,NA,-5.48869007504604
"A","trial","UG","DA","Pre-Stim",6,8,NA,-7.30874311904079
"A","trial","UG","DA","Pre-Stim",6,9,NA,-7.14340832101239
"A","trial","UG","DA","Pre-Stim",6,10,NA,-6.12894904338693
"A","trial","UG","DA","Pre-Stim",6,11,NA,-4.81218566696087
"A","trial","UG","DA","Pre-Stim",6,12,NA,-6.56419003952458
"A","trial","UG","DA","Pre-Stim",6,13,NA,-5.28097795996086
"A","trial","UG","DA","Pre-Stim",6,14,NA,-6.20311762581686
"A","trial","UG","DA","Pre-Stim",6,15,NA,-5.72666601710061
"A","trial","UG","DA","Pre-Stim",6,16,NA,-5.08181582598231
"A","trial","UG","DA","Pre-Stim",6,17,NA,-5.57193460625037
"A","trial","UG","DA","Pre-Stim",6,18,NA,-4.8866205463906
"A","trial","UG","DA","Pre-Stim",6,19,NA,-5.20086522635774
"A","trial","UG","DA","Pre-Stim",6,20,NA,-2.40183633661499
"A","trial","UG","DA","Pre-Stim",6,21,NA,-1.77723365095901
"A","trial","UG","DA","Pre-Stim",6,22,NA,-3.35045794053178
"A","trial","UG","DA","Pre-Stim",6,23,NA,-2.96628435474004
"A","trial","UG","DA","Pre-Stim",6,24,NA,-1.74756813297398
"A","trial","UG","DA","Pre-Stim",6,25,NA,-1.33111528467101
"A","trial","UG","DA","Pre-Stim",6,26,NA,-2.31532827025015
"A","trial","UG","DA","Pre-Stim",6,27,NA,-1.57969553283662
"A","trial","UG","DA","Pre-Stim",6,28,NA,-0.360261415035971
"A","trial","UG","DA","Pre-Stim",6,29,NA,-2.32613108619458
"A","trial","UG","DA","Pre-Stim",6,30,NA,-2.63338688994319
"A","trial","UG","5-HT","Post-Stim",6,1,NA,-3.92102811769373
"A","trial","UG","5-HT","Post-Stim",6,2,NA,-4.55022551319076
"A","trial","UG","5-HT","Post-Stim",6,3,NA,-2.39853949874143
"A","trial","UG","5-HT","Post-Stim",6,4,NA,-4.62940937337941
"A","trial","UG","5-HT","Post-Stim",6,5,NA,-5.20388143142646
"A","trial","UG","5-HT","Post-Stim",6,6,NA,-5.6351471148908
"A","trial","UG","5-HT","Post-Stim",6,7,NA,-3.42493168275479
"A","trial","UG","5-HT","Post-Stim",6,8,NA,-5.97611818461692
"A","trial","UG","5-HT","Post-Stim",6,9,NA,-7.52183891807164
"A","trial","UG","5-HT","Post-Stim",6,10,NA,-4.77100868933385
"A","trial","UG","5-HT","Post-Stim",6,11,NA,-5.81272132503108
"A","trial","UG","5-HT","Post-Stim",6,12,NA,-8.52117378910783
"A","trial","UG","5-HT","Post-Stim",6,13,NA,-5.61552787902554
"A","trial","UG","5-HT","Post-Stim",6,14,NA,-5.40306664114938
"A","trial","UG","5-HT","Post-Stim",6,15,NA,-4.99491360614154
"A","trial","UG","5-HT","Post-Stim",6,16,NA,-6.73368150980322
"A","trial","UG","5-HT","Post-Stim",6,17,NA,-7.00555192385638
"A","trial","UG","5-HT","Post-Stim",6,18,NA,-4.07423356444891
"A","trial","UG","5-HT","Post-Stim",6,19,NA,-6.32863677916312
"A","trial","UG","5-HT","Post-Stim",6,20,NA,-7.81859012512196
"A","trial","UG","5-HT","Post-Stim",6,21,NA,-6.18310102772972
"A","trial","UG","5-HT","Post-Stim",6,22,NA,-5.73353738234968
"A","trial","UG","5-HT","Post-Stim",6,23,NA,-5.82999201044475
"A","trial","UG","5-HT","Post-Stim",6,24,NA,-5.90561389254143
"A","trial","UG","5-HT","Post-Stim",6,25,NA,-6.56019607137271
"A","trial","UG","5-HT","Post-Stim",6,26,NA,-6.87828155996648
"A","trial","UG","5-HT","Post-Stim",6,27,NA,-6.748084000511
"A","trial","UG","5-HT","Post-Stim",6,28,NA,-5.39203187969334
"A","trial","UG","5-HT","Post-Stim",6,29,NA,-7.71118928883712
"A","trial","UG","5-HT","Post-Stim",6,30,NA,-4.35718188232593
"A","trial","UG","DA","Post-Stim",6,1,NA,6.5729054366767
"A","trial","UG","DA","Post-Stim",6,2,NA,5.50315201502848
"A","trial","UG","DA","Post-Stim",6,3,NA,6.83269419330319
"A","trial","UG","DA","Post-Stim",6,4,NA,7.63545741594664
"A","trial","UG","DA","Post-Stim",6,5,NA,5.26534329396617
"A","trial","UG","DA","Post-Stim",6,6,NA,5.37220723724864
"A","trial","UG","DA","Post-Stim",6,7,NA,6.72125897727982
"A","trial","UG","DA","Post-Stim",6,8,NA,5.38914025716055
"A","trial","UG","DA","Post-Stim",6,9,NA,6.50100000920011
"A","trial","UG","DA","Post-Stim",6,10,NA,6.01514938613853
"A","trial","UG","DA","Post-Stim",6,11,NA,5.88206938877712
"A","trial","UG","DA","Post-Stim",6,12,NA,6.14407851552479
"A","trial","UG","DA","Post-Stim",6,13,NA,5.09149319085335
"A","trial","UG","DA","Post-Stim",6,14,NA,5.13567883371139
"A","trial","UG","DA","Post-Stim",6,15,NA,3.79472317145162
"A","trial","UG","DA","Post-Stim",6,16,NA,5.49576939423274
"A","trial","UG","DA","Post-Stim",6,17,NA,4.54809312904256
"A","trial","UG","DA","Post-Stim",6,18,NA,6.00619109515796
"A","trial","UG","DA","Post-Stim",6,19,NA,4.33656945774367
"A","trial","UG","DA","Post-Stim",6,20,NA,4.25945868724604
"A","trial","UG","DA","Post-Stim",6,21,NA,5.5249786952742
"A","trial","UG","DA","Post-Stim",6,22,NA,3.18142009455869
"A","trial","UG","DA","Post-Stim",6,23,NA,5.61136615437116
"A","trial","UG","DA","Post-Stim",6,24,NA,6.78560778861498
"A","trial","UG","DA","Post-Stim",6,25,NA,5.33556320700967
"A","trial","UG","DA","Post-Stim",6,26,NA,3.02717035847502
"A","trial","UG","DA","Post-Stim",6,27,NA,5.9095598423759
"A","trial","UG","DA","Post-Stim",6,28,NA,5.05147691334664
"A","trial","UG","DA","Post-Stim",6,29,NA,3.75008494047298
"A","trial","UG","DA","Post-Stim",6,30,NA,3.84437256474579
"A","trial","UG","5-HT","Pre-Stim",7,1,NA,-7.05084381890367
"A","trial","UG","5-HT","Pre-Stim",7,2,NA,-9.0012529415954
"A","trial","UG","5-HT","Pre-Stim",7,3,NA,-9.68236193600436
"A","trial","UG","5-HT","Pre-Stim",7,4,NA,-8.24765102579234
"A","trial","UG","5-HT","Pre-Stim",7,5,NA,-1.82135176774032
"A","trial","UG","5-HT","Pre-Stim",7,6,NA,-8.32639390573759
"A","trial","UG","5-HT","Pre-Stim",7,7,NA,-7.6521380473911
"A","trial","UG","5-HT","Pre-Stim",7,8,NA,-7.07634002179768
"A","trial","UG","5-HT","Pre-Stim",7,9,NA,-3.42404706371808
"A","trial","UG","5-HT","Pre-Stim",7,10,NA,-6.36205676791841
"A","trial","UG","5-HT","Pre-Stim",7,11,NA,-4.31001899421537
"A","trial","UG","5-HT","Pre-Stim",7,12,NA,-0.771165372554095
"A","trial","UG","5-HT","Pre-Stim",7,13,NA,-3.70080618329594
"A","trial","UG","5-HT","Pre-Stim",7,14,NA,-1.70085113969227
"A","trial","UG","5-HT","Pre-Stim",7,15,NA,-0.774675050186657
"A","trial","UG","5-HT","Pre-Stim",7,16,NA,-1.08830005225625
"A","trial","UG","5-HT","Pre-Stim",7,17,NA,-0.0250431035490446
"A","trial","UG","5-HT","Pre-Stim",7,18,NA,-1.75943135901729
"A","trial","UG","5-HT","Pre-Stim",7,19,NA,-4.49023704925945
"A","trial","UG","5-HT","Pre-Stim",7,20,NA,-10.0768203795782
"A","trial","UG","5-HT","Pre-Stim",7,21,NA,-5.5495990257352
"A","trial","UG","5-HT","Pre-Stim",7,22,NA,-4.74297659792937
"A","trial","UG","5-HT","Pre-Stim",7,23,NA,-1.59718275582568
"A","trial","UG","5-HT","Pre-Stim",7,24,NA,-4.82478225033426
"A","trial","UG","5-HT","Pre-Stim",7,25,NA,-6.10049588781974
"A","trial","UG","5-HT","Pre-Stim",7,26,NA,-1.02953590982503
"A","trial","UG","5-HT","Pre-Stim",7,27,NA,-6.96615325777819
"A","trial","UG","5-HT","Pre-Stim",7,28,NA,-8.97940173635836
"A","trial","UG","5-HT","Pre-Stim",7,29,NA,-3.32092892504924
"A","trial","UG","5-HT","Pre-Stim",7,30,NA,-4.93998531770174
"A","trial","UG","DA","Pre-Stim",7,1,NA,-3.58324111518412
"A","trial","UG","DA","Pre-Stim",7,2,NA,-3.1155943338337
"A","trial","UG","DA","Pre-Stim",7,3,NA,-0.4264086688454
"A","trial","UG","DA","Pre-Stim",7,4,NA,-1.71971123749932
"A","trial","UG","DA","Pre-Stim",7,5,NA,-3.94313464785135
"A","trial","UG","DA","Pre-Stim",7,6,NA,-0.289641237126283
"A","trial","UG","DA","Pre-Stim",7,7,NA,-3.77962567854656
"A","trial","UG","DA","Pre-Stim",7,8,NA,-3.97789642714667
"A","trial","UG","DA","Pre-Stim",7,9,NA,-8.49529284711199
"A","trial","UG","DA","Pre-Stim",7,10,NA,-7.44842816619361
"A","trial","UG","DA","Pre-Stim",7,11,NA,-3.21683904964689
"A","trial","UG","DA","Pre-Stim",7,12,NA,-1.54810309031161
"A","trial","UG","DA","Pre-Stim",7,13,NA,4.25305060838039
"A","trial","UG","DA","Pre-Stim",7,14,NA,-1.0107054156016
"A","trial","UG","DA","Pre-Stim",7,15,NA,0.47392546377764
"A","trial","UG","DA","Pre-Stim",7,16,NA,-2.11338067127535
"A","trial","UG","DA","Pre-Stim",7,17,NA,-0.578452873266893
"A","trial","UG","DA","Pre-Stim",7,18,NA,2.04896866340747
"A","trial","UG","DA","Pre-Stim",7,19,NA,2.40664823455744
"A","trial","UG","DA","Pre-Stim",7,20,NA,-0.916531672031372
"A","trial","UG","DA","Pre-Stim",7,21,NA,1.39344922622527
"A","trial","UG","DA","Pre-Stim",7,22,NA,0.953951288539832
"A","trial","UG","DA","Pre-Stim",7,23,NA,4.91067200720921
"A","trial","UG","DA","Pre-Stim",7,24,NA,1.97471447397738
"A","trial","UG","DA","Pre-Stim",7,25,NA,2.92431922901446
"A","trial","UG","DA","Pre-Stim",7,26,NA,2.75773432780008
"A","trial","UG","DA","Pre-Stim",7,27,NA,4.03199414721773
"A","trial","UG","DA","Pre-Stim",7,28,NA,-2.57123229578419
"A","trial","UG","DA","Pre-Stim",7,29,NA,0.14462297668571
"A","trial","UG","DA","Pre-Stim",7,30,NA,-2.32700275551201
"A","trial","UG","5-HT","Post-Stim",7,1,NA,6.17749841458153
"A","trial","UG","5-HT","Post-Stim",7,2,NA,1.15123833263226
"A","trial","UG","5-HT","Post-Stim",7,3,NA,1.77970877954643
"A","trial","UG","5-HT","Post-Stim",7,4,NA,8.44640019665011
"A","trial","UG","5-HT","Post-Stim",7,5,NA,5.69065059410141
"A","trial","UG","5-HT","Post-Stim",7,6,NA,3.78043763923999
"A","trial","UG","5-HT","Post-Stim",7,7,NA,3.24939495252751
"A","trial","UG","5-HT","Post-Stim",7,8,NA,0.18953906562178
"A","trial","UG","5-HT","Post-Stim",7,9,NA,1.99917337184783
"A","trial","UG","5-HT","Post-Stim",7,10,NA,4.69537415774256
"A","trial","UG","5-HT","Post-Stim",7,11,NA,3.82174744926697
"A","trial","UG","5-HT","Post-Stim",7,12,NA,1.78139678503509
"A","trial","UG","5-HT","Post-Stim",7,13,NA,5.0940054351472
"A","trial","UG","5-HT","Post-Stim",7,14,NA,8.40850022369813
"A","trial","UG","5-HT","Post-Stim",7,15,NA,6.89017136931601
"A","trial","UG","5-HT","Post-Stim",7,16,NA,5.85948600899856
"A","trial","UG","5-HT","Post-Stim",7,17,NA,5.7549975330654
"A","trial","UG","5-HT","Post-Stim",7,18,NA,2.4695537967661
"A","trial","UG","5-HT","Post-Stim",7,19,NA,2.52692018393743
"A","trial","UG","5-HT","Post-Stim",7,20,NA,5.09236850191559
"A","trial","UG","5-HT","Post-Stim",7,21,NA,11.2851739641458
"A","trial","UG","5-HT","Post-Stim",7,22,NA,4.33688795713323
"A","trial","UG","5-HT","Post-Stim",7,23,NA,4.2055869706244
"A","trial","UG","5-HT","Post-Stim",7,24,NA,3.58777123312829
"A","trial","UG","5-HT","Post-Stim",7,25,NA,8.44347467407489
"A","trial","UG","5-HT","Post-Stim",7,26,NA,6.68126176332158
"A","trial","UG","5-HT","Post-Stim",7,27,NA,4.62669566097665
"A","trial","UG","5-HT","Post-Stim",7,28,NA,7.26778990812339
"A","trial","UG","5-HT","Post-Stim",7,29,NA,3.06637009687566
"A","trial","UG","5-HT","Post-Stim",7,30,NA,5.96716296458241
"A","trial","UG","DA","Post-Stim",7,1,NA,0.724675584944098
"A","trial","UG","DA","Post-Stim",7,2,NA,7.31606261654101
"A","trial","UG","DA","Post-Stim",7,3,NA,1.19812465479794
"A","trial","UG","DA","Post-Stim",7,4,NA,2.44916831916606
"A","trial","UG","DA","Post-Stim",7,5,NA,-5.5796272314088
"A","trial","UG","DA","Post-Stim",7,6,NA,5.9725957301873
"A","trial","UG","DA","Post-Stim",7,7,NA,2.11410753508787
"A","trial","UG","DA","Post-Stim",7,8,NA,-4.55238928682003
"A","trial","UG","DA","Post-Stim",7,9,NA,0.0203316032981568
"A","trial","UG","DA","Post-Stim",7,10,NA,1.30470842838691
"A","trial","UG","DA","Post-Stim",7,11,NA,-0.957307946514866
"A","trial","UG","DA","Post-Stim",7,12,NA,0.684732481710845
"A","trial","UG","DA","Post-Stim",7,13,NA,1.2751267382994
"A","trial","UG","DA","Post-Stim",7,14,NA,-0.545851589751668
"A","trial","UG","DA","Post-Stim",7,15,NA,5.84015520900697
"A","trial","UG","DA","Post-Stim",7,16,NA,1.67882925396015
"A","trial","UG","DA","Post-Stim",7,17,NA,-0.579990174488911
"A","trial","UG","DA","Post-Stim",7,18,NA,-1.18686242572229
"A","trial","UG","DA","Post-Stim",7,19,NA,3.29185657448763
"A","trial","UG","DA","Post-Stim",7,20,NA,6.22135438669061
"A","trial","UG","DA","Post-Stim",7,21,NA,0.243910340052235
"A","trial","UG","DA","Post-Stim",7,22,NA,6.14089711016208
"A","trial","UG","DA","Post-Stim",7,23,NA,-1.64516685152612
"A","trial","UG","DA","Post-Stim",7,24,NA,-1.40579272730267
"A","trial","UG","DA","Post-Stim",7,25,NA,3.05171011012303
"A","trial","UG","DA","Post-Stim",7,26,NA,0.494121247334798
"A","trial","UG","DA","Post-Stim",7,27,NA,2.75640409015315
"A","trial","UG","DA","Post-Stim",7,28,NA,-2.0719223133398
"A","trial","UG","DA","Post-Stim",7,29,NA,7.29115293636756
"A","trial","UG","DA","Post-Stim",7,30,NA,-0.740668079802808
"A","trial","UG","5-HT","Pre-Stim",8,1,NA,-0.706113870251574
"A","trial","UG","5-HT","Pre-Stim",8,2,NA,4.28636149402373
"A","trial","UG","5-HT","Pre-Stim",8,3,NA,9.73326696904945
"A","trial","UG","5-HT","Pre-Stim",8,4,NA,-0.592696480910405
"A","trial","UG","5-HT","Pre-Stim",8,5,NA,0.576562968694252
"A","trial","UG","5-HT","Pre-Stim",8,6,NA,0.678911645092537
"A","trial","UG","5-HT","Pre-Stim",8,7,NA,-1.67778877868684
"A","trial","UG","5-HT","Pre-Stim",8,8,NA,-1.80590365229645
"A","trial","UG","5-HT","Pre-Stim",8,9,NA,-3.37962924431018
"A","trial","UG","5-HT","Pre-Stim",8,10,NA,-1.38889526668412
"A","trial","UG","5-HT","Pre-Stim",8,11,NA,0.300963659492236
"A","trial","UG","5-HT","Pre-Stim",8,12,NA,-0.20908933001594
"A","trial","UG","5-HT","Pre-Stim",8,13,NA,2.91505304467185
"A","trial","UG","5-HT","Pre-Stim",8,14,NA,0.0785915684763577
"A","trial","UG","5-HT","Pre-Stim",8,15,NA,1.25622397928666
"A","trial","UG","5-HT","Pre-Stim",8,16,NA,11.0218507716726
"A","trial","UG","5-HT","Pre-Stim",8,17,NA,3.19047533217629
"A","trial","UG","5-HT","Pre-Stim",8,18,NA,-1.76324045375012
"A","trial","UG","5-HT","Pre-Stim",8,19,NA,-2.92537959324655
"A","trial","UG","5-HT","Pre-Stim",8,20,NA,-1.31166486441678
"A","trial","UG","5-HT","Pre-Stim",8,21,NA,3.90204490182211
"A","trial","UG","5-HT","Pre-Stim",8,22,NA,-4.00120951475865
"A","trial","UG","5-HT","Pre-Stim",8,23,NA,-0.422477571779478
"A","trial","UG","5-HT","Pre-Stim",8,24,NA,1.84734275560296
"A","trial","UG","5-HT","Pre-Stim",8,25,NA,0.293526789825458
"A","trial","UG","5-HT","Pre-Stim",8,26,NA,-0.703412914543734
"A","trial","UG","5-HT","Pre-Stim",8,27,NA,-1.80437036088918
"A","trial","UG","5-HT","Pre-Stim",8,28,NA,3.26645049740541
"A","trial","UG","5-HT","Pre-Stim",8,29,NA,-3.9306508786602
"A","trial","UG","5-HT","Pre-Stim",8,30,NA,4.51869877626687
"A","trial","UG","DA","Pre-Stim",8,1,NA,-10.2645729922708
"A","trial","UG","DA","Pre-Stim",8,2,NA,-9.46933920535825
"A","trial","UG","DA","Pre-Stim",8,3,NA,-11.2749850901891
"A","trial","UG","DA","Pre-Stim",8,4,NA,-4.12411241625879
"A","trial","UG","DA","Pre-Stim",8,5,NA,-4.29382475784203
"A","trial","UG","DA","Pre-Stim",8,6,NA,-1.88205183841869
"A","trial","UG","DA","Pre-Stim",8,7,NA,-2.50549217879379
"A","trial","UG","DA","Pre-Stim",8,8,NA,-3.26280963023171
"A","trial","UG","DA","Pre-Stim",8,9,NA,0.890120149982621
"A","trial","UG","DA","Pre-Stim",8,10,NA,-1.00063619237432
"A","trial","UG","DA","Pre-Stim",8,11,NA,-3.47214927027772
"A","trial","UG","DA","Pre-Stim",8,12,NA,1.85188796173497
"A","trial","UG","DA","Pre-Stim",8,13,NA,-4.48566329382949
"A","trial","UG","DA","Pre-Stim",8,14,NA,1.48828165154829
"A","trial","UG","DA","Pre-Stim",8,15,NA,-5.64488752997339
"A","trial","UG","DA","Pre-Stim",8,16,NA,2.5742055425393
"A","trial","UG","DA","Pre-Stim",8,17,NA,1.61313322369005
"A","trial","UG","DA","Pre-Stim",8,18,NA,-1.39839772285448
"A","trial","UG","DA","Pre-Stim",8,19,NA,-4.48641678043256
"A","trial","UG","DA","Pre-Stim",8,20,NA,4.37042609581098
"A","trial","UG","DA","Pre-Stim",8,21,NA,-1.17378656543112
"A","trial","UG","DA","Pre-Stim",8,22,NA,1.138906175273
"A","trial","UG","DA","Pre-Stim",8,23,NA,4.97160996272699
"A","trial","UG","DA","Pre-Stim",8,24,NA,-0.0984081130937508
"A","trial","UG","DA","Pre-Stim",8,25,NA,5.89639957558576
"A","trial","UG","DA","Pre-Stim",8,26,NA,3.02419150493108
"A","trial","UG","DA","Pre-Stim",8,27,NA,3.59143368243848
"A","trial","UG","DA","Pre-Stim",8,28,NA,9.35130363311611
"A","trial","UG","DA","Pre-Stim",8,29,NA,1.62971410710221
"A","trial","UG","DA","Pre-Stim",8,30,NA,1.55435235881926
"A","trial","UG","5-HT","Post-Stim",8,1,NA,-5.96130633440614
"A","trial","UG","5-HT","Post-Stim",8,2,NA,-5.34924769844523
"A","trial","UG","5-HT","Post-Stim",8,3,NA,-7.6902684822907
"A","trial","UG","5-HT","Post-Stim",8,4,NA,-4.95109319946815
"A","trial","UG","5-HT","Post-Stim",8,5,NA,-1.85165769570173
"A","trial","UG","5-HT","Post-Stim",8,6,NA,-6.58335825256668
"A","trial","UG","5-HT","Post-Stim",8,7,NA,-0.97698660671214
"A","trial","UG","5-HT","Post-Stim",8,8,NA,2.42635959731636
"A","trial","UG","5-HT","Post-Stim",8,9,NA,0.376572131114662
"A","trial","UG","5-HT","Post-Stim",8,10,NA,-5.07891985387515
"A","trial","UG","5-HT","Post-Stim",8,11,NA,-2.36794429787124
"A","trial","UG","5-HT","Post-Stim",8,12,NA,0.00243546276283495
"A","trial","UG","5-HT","Post-Stim",8,13,NA,-0.659935776481002
"A","trial","UG","5-HT","Post-Stim",8,14,NA,-4.43193129468204
"A","trial","UG","5-HT","Post-Stim",8,15,NA,-2.45778233797277
"A","trial","UG","5-HT","Post-Stim",8,16,NA,-3.35163836755002
"A","trial","UG","5-HT","Post-Stim",8,17,NA,-1.91085219686225
"A","trial","UG","5-HT","Post-Stim",8,18,NA,1.21911897605072
