"panel","level","task","nt","stim","idx","trial","Oz"
"C","trial","RL","NE","Pre-Stim",9,16,0.40917673199755
"C","trial","RL","NE","Pre-Stim",9,17,0.221403768158131
"C","trial","RL","NE","Pre-Stim",9,18,0.514172143467623
"C","trial","RL","NE","Pre-Stim",9,19,-0.138711789664592
"C","trial","RL","NE","Pre-Stim",9,20,-1.5062576264303
"C","trial","RL","NE","Pre-Stim",9,21,-0.15791667609111
"C","trial","RL","NE","Pre-Stim",9,22,0.52637234023599
"C","trial","RL","NE","Pre-Stim",9,23,0.142088307884646
"C","trial","RL","NE","Pre-Stim",9,24,2.16354745034997
"C","trial","RL","NE","Pre-Stim",9,25,0.198046502408818
"C","trial","RL","NE","Pre-Stim",9,26,-1.27806231487427
"C","trial","RL","NE","Pre-Stim",9,27,-2.47342339874677
"C","trial","RL","NE","Pre-Stim",9,28,-0.0239585459277104
"C","trial","RL","NE","Pre-Stim",9,29,1.30881269864059
"C","trial","RL","NE","Pre-Stim",9,30,0.328970422793423
"C","trial","RL","NE","Pre-Stim",9,31,0.211043229426974
"C","trial","RL","NE","Pre-Stim",9,32,-1.12714069402063
"C","trial","RL","NE","Pre-Stim",9,33,-0.765670584405362
"C","trial","RL","NE","Pre-Stim",9,34,0.450921841437748
"C","trial","RL","NE","Pre-Stim",9,35,-0.42411867146658
"C","trial","RL","NE","Pre-Stim",9,37,-1.70989604295692
"C","trial","RL","NE","Pre-Stim",9,38,-4.52698988993081
"C","trial","RL","NE","Pre-Stim",9,39,-1.7946544139041
"C","trial","RL","NE","Pre-Stim",9,40,-1.88896436302103
"C","trial","RL","NE","Pre-Stim",9,41,-1.38144452727684
"C","trial","RL","NE","Pre-Stim",9,42,-3.22091850616426
"C","trial","RL","NE","Pre-Stim",9,43,-3.81441308467898
"C","trial","RL","NE","Pre-Stim",9,44,-4.19392623510191
"C","trial","RL","NE","Pre-Stim",9,45,-1.8511969916799
"C","trial","RL","NE","Pre-Stim",9,46,-2.3773560650355
"C","trial","RL","NE","Pre-Stim",9,47,0.425032113802239
"C","trial","RL","NE","Pre-Stim",9,48,-2.23500197665419
"C","trial","RL","NE","Pre-Stim",9,49,-3.05062523558367
"C","trial","RL","NE","Pre-Stim",9,50,-3.32753258302955
"C","trial","RL","NE","Pre-Stim",9,51,-2.53436416323519
"C","trial","RL","NE","Pre-Stim",9,52,-3.25118995939319
"C","trial","RL","NE","Pre-Stim",9,53,-5.20742217710578
"C","trial","RL","NE","Pre-Stim",9,54,-1.93503349357278
"C","trial","RL","NE","Pre-Stim",9,55,-3.66326295452322
"C","trial","RL","NE","Pre-Stim",9,56,-3.63832900710131
"C","trial","RL","NE","Pre-Stim",9,57,-2.99954046643564
"C","trial","RL","NE","Pre-Stim",9,58,-4.82402236139337
"C","trial","RL","NE","Pre-Stim",9,59,-6.01021100731395
"C","trial","RL","NE","Pre-Stim",9,60,-4.90838576159761
"C","trial","RL","NE","Pre-Stim",9,61,-3.56946517986696
"C","trial","RL","NE","Pre-Stim",9,62,-3.52683951755715
"C","trial","RL","NE","Pre-Stim",9,63,-4.19281630443873
"C","trial","RL","NE","Pre-Stim",9,64,-3.75422639242615
"C","trial","RL","NE","Pre-Stim",9,65,-4.39162586538967
"C","trial","RL","NE","Pre-Stim",9,66,-5.04803510731693
"C","trial","RL","NE","Pre-Stim",9,67,-2.61646562047497
"C","trial","RL","NE","Pre-Stim",9,68,-3.68966566079509
"C","trial","RL","NE","Pre-Stim",9,69,-5.25250679164831
"C","trial","RL","NE","Pre-Stim",9,70,-5.29840275801868
"C","trial","RL","NE","Pre-Stim",9,72,-6.58836720549648
"C","trial","RL","NE","Pre-Stim",9,73,-2.21574246487389
"C","trial","RL","NE","Pre-Stim",9,74,-6.13286580179586
"C","trial","RL","NE","Pre-Stim",9,75,-4.12935866163392
"C","trial","RL","NE","Pre-Stim",9,76,-6.25240811209384
"C","trial","RL","NE","Pre-Stim",9,77,-4.69601070368551
"C","trial","RL","NE","Pre-Stim",9,78,-3.20867925581139
"C","trial","RL","NE","Pre-Stim",9,79,-4.75567941019901
"C","trial","RL","NE","Pre-Stim",9,80,-6.63266680207951
"C","trial","RL","NE","Pre-Stim",9,81,-6.87314748294708
"C","trial","RL","NE","Pre-Stim",9,82,-6.25799910537434
"C","trial","RL","NE","Pre-Stim",9,83,-2.80374730099374
"C","trial","RL","NE","Pre-Stim",9,84,-5.85072403784214
"C","trial","RL","NE","Pre-Stim",9,85,-6.21582695034955
"C","trial","RL","NE","Pre-Stim",9,86,-7.57329348771516
"C","trial","RL","NE","Pre-Stim",9,87,-6.55942788605457
"C","trial","RL","NE","Pre-Stim",9,88,-8.06081079790555
"C","trial","RL","NE","Pre-Stim",9,89,-5.23714786101989
"C","trial","RL","NE","Pre-Stim",9,90,-5.75640441405883
"C","trial","RL","NE","Pre-Stim",9,91,-5.19366840038473
"C","trial","RL","NE","Pre-Stim",9,92,-8.73457916589806
"C","trial","RL","NE","Pre-Stim",9,93,-9.22469776028824
"C","trial","RL","NE","Pre-Stim",9,94,-7.14699738790349
"C","trial","RL","NE","Pre-Stim",9,95,-6.709734665363
"C","trial","RL","NE","Pre-Stim",9,96,-9.31970292264705
"C","trial","RL","NE","Pre-Stim",9,97,-5.71774519572787
"C","trial","RL","NE","Pre-Stim",9,98,-6.01542213492871
"C","trial","RL","NE","Pre-Stim",9,99,-13.3626165211979
"C","trial","RL","NE","Pre-Stim",9,100,-8.05614539626207
"C","trial","RL","NE","Pre-Stim",9,101,-5.5306329786022
"C","trial","RL","NE","Pre-Stim",9,102,-8.99222321972731
"C","trial","RL","NE","Pre-Stim",9,103,-11.8941506453261
"C","trial","RL","NE","Pre-Stim",9,104,-10.4219271187026
"C","trial","RL","NE","Pre-Stim",9,105,-12.2894140069873
"C","trial","RL","NE","Post-Stim",9,1,-5.98761555843933
"C","trial","RL","NE","Post-Stim",9,2,-3.37310244777506
"C","trial","RL","NE","Post-Stim",9,4,-5.46277405430272
"C","trial","RL","NE","Post-Stim",9,5,-3.1568856439594
"C","trial","RL","NE","Post-Stim",9,6,-1.86642123319017
"C","trial","RL","NE","Post-Stim",9,7,-5.72790810103519
"C","trial","RL","NE","Post-Stim",9,8,-3.48521172855641
"C","trial","RL","NE","Post-Stim",9,9,-1.67332829301351
"C","trial","RL","NE","Post-Stim",9,10,0.86695668316449
"C","trial","RL","NE","Post-Stim",9,11,-4.18333280887259
"C","trial","RL","NE","Post-Stim",9,12,-0.562004241766085
"C","trial","RL","NE","Post-Stim",9,13,-3.49316509423164
"C","trial","RL","NE","Post-Stim",9,14,-3.70342309533503
"C","trial","RL","NE","Post-Stim",9,16,1.57724295816731
"C","trial","RL","NE","Post-Stim",9,17,-0.248779822998004
"C","trial","RL","NE","Post-Stim",9,18,-3.38362054006805
"C","trial","RL","NE","Post-Stim",9,19,-3.48002468322824
"C","trial","RL","NE","Post-Stim",9,20,1.86807133792827
"C","trial","RL","NE","Post-Stim",9,21,1.16323200894383
"C","trial","RL","NE","Post-Stim",9,22,0.932390889133937
"C","trial","RL","NE","Post-Stim",9,23,-3.20396748957964
"C","trial","RL","NE","Post-Stim",9,24,-2.85022521240943
"C","trial","RL","NE","Post-Stim",9,25,-6.97459182627963
"C","trial","RL","NE","Post-Stim",9,26,-1.97158180181436
"C","trial","RL","NE","Post-Stim",9,27,-2.10036318855217
"C","trial","RL","NE","Post-Stim",9,28,3.31249946194668
"C","trial","RL","NE","Post-Stim",9,30,-1.48237273111758
"C","trial","RL","NE","Post-Stim",9,31,-0.527055300343463
"C","trial","RL","NE","Post-Stim",9,32,-1.01754749734996
"C","trial","RL","NE","Post-Stim",9,33,1.00325162673602
"C","trial","RL","NE","Post-Stim",9,34,2.14121606857524
"C","trial","RL","NE","Post-Stim",9,35,1.08338030094078
"C","trial","RL","NE","Post-Stim",9,36,0.902413438113575
"C","trial","RL","NE","Post-Stim",9,37,4.22535147265222
"C","trial","RL","NE","Post-Stim",9,38,3.00627679963373
"C","trial","RL","NE","Post-Stim",9,39,2.24096619738855
"C","trial","RL","NE","Post-Stim",9,40,0.0421049904568994
"C","trial","RL","NE","Post-Stim",9,41,6.26809585709495
"C","trial","RL","NE","Post-Stim",9,42,2.45380388354806
"C","trial","RL","NE","Post-Stim",9,43,-2.29123726408563
"C","trial","RL","NE","Post-Stim",9,44,3.01234169000524
"C","trial","RL","NE","Post-Stim",9,45,1.33556036603849
"C","trial","RL","NE","Post-Stim",9,46,4.35812055769332
"C","trial","RL","NE","Post-Stim",9,47,1.88163846717963
"C","trial","RL","NE","Post-Stim",9,48,6.24759339815404
"C","trial","RL","NE","Post-Stim",9,49,5.15308378822105
"C","trial","RL","NE","Post-Stim",9,50,3.06014893415909
"C","trial","RL","NE","Post-Stim",9,51,3.5713186260682
"C","trial","RL","NE","Post-Stim",9,52,4.64196666336684
"C","trial","RL","NE","Post-Stim",9,53,6.29137265518784
"C","trial","RL","NE","Post-Stim",9,54,4.13358335179224
"C","trial","RL","NE","Post-Stim",9,55,0.00407977270192356
"C","trial","RL","NE","Post-Stim",9,56,7.0641141740368
"C","trial","RL","NE","Post-Stim",9,57,5.90383966211486
"C","trial","RL","NE","Post-Stim",9,58,0.338544012478527
"C","trial","RL","NE","Post-Stim",9,59,2.12356955847319
"C","trial","RL","NE","Post-Stim",9,60,2.7812496642887
"C","trial","RL","NE","Post-Stim",9,61,7.21874405733084
"C","trial","RL","NE","Post-Stim",9,62,7.15752169489274
"C","trial","RL","NE","Post-Stim",9,63,5.08068438605536
"C","trial","RL","NE","Post-Stim",9,64,6.77534907762408
"C","trial","RL","NE","Post-Stim",9,65,6.62982921028755
"C","trial","RL","NE","Post-Stim",9,66,7.12100610605911
"C","trial","RL","NE","Post-Stim",9,67,7.50123655789674
"C","trial","RL","NE","Post-Stim",9,68,-0.2283970052598
"C","trial","RL","NE","Post-Stim",9,69,3.28864808590493
"C","trial","RL","NE","Post-Stim",9,70,7.88620926536738
"C","trial","RL","NE","Post-Stim",9,71,4.37058449075223
"C","trial","RL","NE","Post-Stim",9,72,9.62704692563475
"C","trial","RL","NE","Post-Stim",9,74,3.44656014918537
"C","trial","RL","NE","Post-Stim",9,75,3.86985375726381
